id,list_rank,bgm_rank,name,name_cn,year,score,votes,tags,url
266794,828,1672,Dr.STONE,石纪元,2019,7.2,8481,热血|科学|漫画改|2019年7月|TV|科幻|漫改|JUMP|战斗|2019|TMS|新石纪|搞笑|小林裕介|日本|飯野慎也|科普|奇幻|种田|石纪元|日本动画|TMSEntertainment|饭野慎也|冒险|古川慎|2019年|智斗|半年番|TMS_Entertainment|トムス・エンタテインメント,https://chii.in/subject/266794
333158,832,1679,その着せ替え人形は恋をする,更衣人偶坠入爱河,2022,7.2,16135,恋爱|CloverWorks|校园|2022年1月|漫画改|日常|TV|漫改|2022|cosplay|卖肉|搞笑|梅原翔太|日本|篠原啓輔|福田晋一|青春|纯爱|青年向|更衣人偶坠入爱河|筱原启辅|福利|2022年|冨田頼子|治愈|日本动画|その着せ替え人形は恋をする|辣妹|TVA|肉,https://chii.in/subject/333158
167655,834,1681,幼女戦記,幼女战记,2017,7.2,6850,战争|轻小说改|2017年1月|悠木碧|TV|战斗|穿越|NUT|幼女战记|幼女|2017|专治萝莉控|轻改|异世界|早见沙织|小说改|日本|上村泰|奇幻|萝莉|性转|军事|百合|热血|2017年|龙傲天|历史|小說改|猪原健太|日本动画,https://chii.in/subject/167655
100403,835,1682,冴えない彼女の育てかた,路人女主的养成方法,2015,7.2,19141,轻小说改|A-1Pictures|后宫|丸户史明|2015年1月|校园|路人女主的养成方法|TV|恋爱|深崎暮人|2015|轻改|松冈祯丞|小说改|日本|党争|noitaminA|日常|搞笑|青春|龟井干太|亀井幹太|2015年|茅野爱衣|丸戸史明|萌|A-1_Pictures|加藤惠|圣人惠|A-1,https://chii.in/subject/100403
329906,841,1700,SPY×FAMILY,间谍过家家,2022,7.2,22191,搞笑|WITSTUDIO|日常|家庭喜剧|CloverWorks|漫画改|2022年4月|TV|漫改|2022|治愈|古桥一浩|日本|远藤达哉|间谍过家家|古橋一浩|战斗|家庭|喜剧|2022年|恋爱|萌|早见沙织|校园|种崎敦美|亲情|间谍|WIT_STUDIO|超能力|江口拓也,https://chii.in/subject/329906
491569,843,1704,忍者と殺し屋のふたりぐらし,忍者与杀手二人组的日常生活,2025,7.2,5629,百合|漫画改|2025年4月|SHAFT|日常|喜剧|TV|搞笑|2025|猎奇|日本|漫改|战斗|宫本幸裕|宮本幸裕|轻百合|忍者|2025年|萌|杀手|地狱|轻百|地狱笑话|黑色幽默|忍者与杀手二人组的日常生活|奇幻|季番|TVA|東冨耶子|治愈,https://chii.in/subject/491569
292970,882,1797,魔女の旅々,魔女之旅,2020,7.2,16019,轻小说改|百合|公路片|奇幻|魔法|2020年10月|旅行|TV|C2C|2020|治愈|轻改|小说改|本渡楓|日本|窪岡俊之|日常|轻百合|异世界|公路|魔女之旅|单元剧|魔女|冒险|洼冈俊之|2020年|白毛|萌|致郁|搞笑,https://chii.in/subject/292970
443428,883,1798,【推しの子】 第2期,【我推的孩子】 第二季,2024,7.2,11574,动画工房|2024年7月|漫画改|偶像|恋爱|TV|赤坂明|悬疑|漫改|2024|我推的孩子|续作|复仇|【我推的孩子】|日本|平牧大輔|党争|续集|平牧大辅|動画工房|田中仁|转生|职场|奇幻|日常|2024年|搞笑|未定档|舞台剧|后宫,https://chii.in/subject/443428
40533,886,1808,となりの怪物くん,邻座的怪同学,2012,7.2,8770,校园|2012年10月|恋爱|户松遥|邻座的怪同学|乙女向|TV|少女系|BrainsBase|漫画改|2012|となりの怪物くん|中村悠一|铃木达央|漫改|搞笑|少女向|鈴木達央|日常|少女|日本|青春|治愈|神作|鏑木ひろ|2012年|镝木宏|纯爱|花泽香菜|少女漫,https://chii.in/subject/40533
49294,889,1816,ラブライブ!,Love Live!,2013,7.2,9859,偶像|LoveLive！|SUNRISE|音乐|校园|原创|2013年1月|百合|TV|青春|2013|花田十辉|日升|京極尚彦|日本|矢立肇|LoveLive|轻百合|日常|京极尚彦|花田十輝|LoveLive!|励志|2013年|治愈|三森すずこ|サンライズ|内田彩|邪教,https://chii.in/subject/49294
490,892,1822,灼眼のシャナ,灼眼的夏娜,2005,7.2,9249,钉宫理惠|J.C.STAFF|傲娇|灼眼のシャナ|轻小说改|TV|奇幻|夏娜|2005|灼眼的夏娜|战斗|2005年10月|轻小说|萌|轻改|炎发灼眼|小说改|高橋弥七郎|恋爱|校园|日本|渡部高志|夏娜醬|炎髮灼眼|2005年|热血|傻娜|半年番|小林靖子|萝莉,https://chii.in/subject/490
116461,904,1843,食戟のソーマ,食戟之灵,2015,7.2,8817,美食|J.C.STAFF|2015年4月|漫画改|热血|搞笑|食戟之灵|TV|漫改|2015|松岡禎丞|后宫|校园|樱井孝宏|米谷良知|日本|卖肉|tosh|JUMP|2015年|爆衣|燃|松冈祯丞|竞技|料理|肉|漫畫改|米たにヨシトモ|药王|种田梨沙,https://chii.in/subject/116461
16235,906,1845,未来日記,未来日记,2011,7.2,14960,病娇|未来日记|我妻由乃|2011年10月|猎奇|TV|漫画改|史上最强跟踪狂|2011|病娇女|悬疑|asread|战斗|中二|漫改|石田彰|京阿尼|奇幻|漫画改编|恋爱|我妻有奶|日本|2011年10月番|轮回|细田直人|細田直人|大逃杀|致郁|智斗|アスリード,https://chii.in/subject/16235
280516,907,1846,イエスタデイをうたって,昨日之歌,2020,7.2,5294,恋爱|动画工房|2020年4月|TV|漫画改|胃疼|2020|漫改|青春|冬目景|藤原佳幸|動画工房|日常|谷口淳一郎|日本|花江夏樹|党争|小林親弘|治愈|花泽香菜|2020年|昨日之歌|2020春|胃药|扭曲|日本动画|生活|伊藤良太|季番|动画,https://chii.in/subject/280516
363957,918,1866,Summer Pockets,夏日口袋,2025,7.2,7355,GAL改|key|恋爱|2025年4月|游戏改|TV|Feel.|麻枝准|治愈|2025|日本|奇幻|催泪|小林智树|TV动画|日常|天冲你不要过来啊|未定档|新岛夕|2025年|小林智樹|青春|无法预测的命运之舞台|galgame|夏日口袋|后宫|2025年7月|小原好美|轮回|夏日,https://chii.in/subject/363957
425998,930,1893,Re:ゼロから始める異世界生活 3rd season 襲擊編,Re：从零开始的异世界生活 第三季 袭击篇,2024,7.2,7375,异世界|2024年10月|奇幻|轻小说改|WHITEFOX|战斗|TV|Re：從零開始的異世界生活|冒险|轮回|2024|日本|小说改|轻改|少年向|青年向|续作|恋爱|高橋李依|穿越|催泪|不评论|智斗|Re:从零开始异世界生活|后宫|Re：从零开始的异世界生活|筱原正宽|re0|篠原正寛|热血,https://chii.in/subject/425998
225631,932,1898,ヒナまつり,黑社会的超能力女儿,2018,7.2,9286,搞笑|日常|2018年4月|漫画改|超能力|Feel.|TV|漫改|2018|治愈|黑社会的超能力女儿|奇幻|及川啓|及川启|日本|2018年|亲情|养女儿|黑道|大武政夫|喜剧|吐槽|日本动画|黑社会|大知慶一郎|竹内哲也|超能力女儿|季番|feel|2018春,https://chii.in/subject/225631
369304,934,1906,呪術廻戦 懐玉・玉折／渋谷事変,咒术回战 怀玉･玉折 / 涩谷事变,2023,7.2,9228,MAPPA|战斗|热血|2023年7月|漫画改|TV|奇幻|咒术回战|2023|漫改|JUMP|续作|御所園翔太|日本|中村悠一|御所园翔太|2023年|日本动画|搞笑|濑古浩司|瀬古浩司|作画|半年番|御所圆翔太|日漫|2023年10月|校园|TVA|超能力|第二季,https://chii.in/subject/369304
38040,951,1956,リトルバスターズ！,Little Busters!,2012,7.2,5770,key|J.C.STAFF|GAL改|2012年10月|校园|催泪|TV|key社|2012|游戏改|Busters!|Little|神作|治愈|等得花儿都谢了|緑川光|麻枝准|京阿尼|日本|恋爱|友情|日常|搞笑|山川吉树|山川吉樹|青春|堀江由衣|半年番|2012年|万分给力,https://chii.in/subject/38040
88493,954,1964,一週間フレンズ。,一周的朋友。,2014,7.2,6003,治愈|2014年4月|恋爱|漫画改|校园|TV|一周的朋友|BrainsBase|日常|雨宮天|2014|致郁|漫改|虐男主|細谷佳正|岩崎太郎|日本|青春|催泪|2014年|菅正太郎|纯爱|雨宫天|失忆|Brains･Base|小清新|季番|中原麻衣|治愈系|4月,https://chii.in/subject/88493
